date,temp,elev
2013-10-18 00:00:00,65.50999450683594,20.11699867248535
2013-10-18 00:00:00,65.53999328613281,15.143999099731444
2013-10-18 00:00:00,65.55999755859375,10.011999130249023
2013-10-18 00:00:00,65.77999877929688,5.317999839782715
2013-10-18 00:00:00,65.97999572753906,1.084999918937683
2013-10-18 00:00:00,65.98999786376953,0.5889999866485596
2013-10-18 00:00:00,65.98999786376953,0.0
2013-11-18 00:00:00,56.84999847412109,80.24199676513672
2013-11-18 00:00:00,57.27999877929688,75.2239990234375
2013-11-18 00:00:00,58.38999938964844,70.05999755859375
2013-11-18 00:00:00,58.72999954223633,65.28099822998047
2013-11-18 00:00:00,58.98999786376953,60.65299987792969
2013-11-18 00:00:00,59.08999633789063,55.25599670410156
2013-11-18 00:00:00,59.119998931884766,50.13099670410156
2013-11-18 00:00:00,59.16999816894531,45.26899719238281
2013-11-18 00:00:00,59.17999649047852,40.6719970703125
2013-11-18 00:00:00,59.209999084472656,35.14799880981445
2013-11-18 00:00:00,59.21999740600586,30.417999267578125
2013-11-18 00:00:00,59.22999954223633,25.18899917602539
2013-11-18 00:00:00,59.23999786376953,20.283998489379883
2013-11-18 00:00:00,59.25,15.143999099731444
2013-11-18 00:00:00,59.31999969482422,10.594999313354492
2013-11-18 00:00:00,59.519996643066406,5.349999904632568
2013-11-18 00:00:00,59.62999725341797,1.0619999170303345
2013-11-18 00:00:00,59.66999816894531,0.5619999766349792
2013-11-18 00:00:00,59.66999816894531,0.0
2013-12-13 00:00:00,47.87999744415284,74.95499420166016
2013-12-13 00:00:00,47.82000007629394,70.30599975585938
2013-12-13 00:00:00,48.60999774932861,65.04299926757812
2013-12-13 00:00:00,50.959999084472656,60.05099868774414
2013-12-13 00:00:00,51.169999313354495,55.36699676513672
2013-12-13 00:00:00,51.32000045776367,50.0469970703125
2013-12-13 00:00:00,51.4499979019165,45.37199783325195
2013-12-13 00:00:00,51.45999889373779,40.49799728393555
2013-12-13 00:00:00,51.48000087738038,35.43699645996094
2013-12-13 00:00:00,51.509998703002935,30.09599876403809
2013-12-13 00:00:00,51.509998703002935,25.0989990234375
2013-12-13 00:00:00,51.509998703002935,20.735998153686523
2013-12-13 00:00:00,51.509998703002935,15.264999389648438
2013-12-13 00:00:00,51.509998703002935,10.219999313354492
2013-12-13 00:00:00,51.50000114440918,5.233999729156494
2013-12-13 00:00:00,51.509998703002935,1.3889999389648438
2013-12-13 00:00:00,51.509998703002935,0.0
2014-01-21 00:00:00,46.21999740600586,61.41699981689453
2014-01-21 00:00:00,46.21999740600586,60.22699737548828
2014-01-21 00:00:00,46.58999633789063,55.59699630737305
2014-01-21 00:00:00,47.22999954223633,50.072998046875
2014-01-21 00:00:00,47.53999710083008,45.33399963378906
2014-01-21 00:00:00,47.769996643066406,40.805999755859375
2014-01-21 00:00:00,47.8599967956543,35.43299865722656
2014-01-21 00:00:00,47.88999938964844,30.16399955749512
2014-01-21 00:00:00,47.89999771118164,25.08599853515625
2014-01-21 00:00:00,47.91999816894531,20.235998153686523
2014-01-21 00:00:00,47.959999084472656,15.203999519348145
2014-01-21 00:00:00,48.019996643066406,10.34999942779541
2014-01-21 00:00:00,48.08999633789063,5.136999607086182
2014-01-21 00:00:00,48.16999816894531,1.3539999723434448
2014-01-21 00:00:00,48.16999816894531,0.0
2014-02-24 00:00:00,47.369998931884766,86.99299621582031
2014-02-24 00:00:00,47.33999633789063,85.35899353027344
2014-02-24 00:00:00,47.3599967956543,80.40899658203125
2014-02-24 00:00:00,47.43999862670898,75.29399871826172
2014-02-24 00:00:00,47.5,70.46499633789062
2014-02-24 00:00:00,47.55999755859375,65.197998046875
2014-02-24 00:00:00,47.67999649047852,60.20299911499024
2014-02-24 00:00:00,47.82999801635742,55.38899993896485
2014-02-24 00:00:00,47.94999694824219,50.85599899291992
2014-02-24 00:00:00,48.14999771118164,45.24399948120117
2014-02-24 00:00:00,48.57999801635742,40.257999420166016
2014-02-24 00:00:00,49.25,35.442996978759766
2014-02-24 00:00:00,49.69999694824219,30.39099884033203
2014-02-24 00:00:00,50.08999633789063,25.411998748779297
2014-02-24 00:00:00,50.38999938964844,20.239999771118164
2014-02-24 00:00:00,50.459999084472656,15.20099925994873
2014-02-24 00:00:00,50.54999923706055,10.162999153137209
