date, balance_flow [cfs]
57351300,-11.9832281676,
57351360,48.3846750982,
57351420,-137.211659851,
57351480,-699.330253964,
57351540,-160.05470936,
57351600,-160.981204629,
57351660,-152.765380188,
57351720,-221.300937965,
57351780,-148.300803212,
57351840,-205.976403649,
57351900,-235.3578458,
57351960,-173.029421829,
57352020,-217.672109724,
57352080,-239.715418454,
57352140,-64.1925777875,
57352200,519.732989579,
57352260,-33.5533450215,
57352320,-19.7416132664,
57352380,49.0856624979,
57352440,-6.39474781861,
57352500,-11.762504908,
57352560,48.3981393926,
57352620,-9.69929055754,
57352680,53.7396071299,
57352740,4.41902862221,
57352800,-7.71706130591,
57352860,-128.630983675,
57352920,-709.516383972,
57352980,-123.832069491,
57353040,-184.314235866,
57353100,-130.98555398,
57353160,-196.456376613,
57353220,-191.913508722,
57353280,-245.493171569,
57353340,-139.858139393,
57353400,-212.888708915,
57353460,-179.430561796,
57353520,-398.772406779,
57353580,45.8514516154,
57353640,511.441263153,
57353700,10.2975890419,
57353760,-27.2617356413,
57353820,8.56824215485,
57353880,-57.5732192235,
57353940,4.1636368449,
57354000,10.5432983799,
57354060,20.3296071299,
57354120,21.9463999091,
57354180,16.9619858224,
57354240,-21.754350449,
57354300,-146.673293242,
57354360,-749.94605251,
57354420,-162.760089862,
57354480,-159.642069491,
57354540,115.139639355,
57354600,29.3853650204,
57354660,60.6346349796,
57354720,-171.275263813,
57354780,-454.675446835,
57354840,-30.2450589763,
57354900,-379.142570525,
57354960,-277.527316623,
57355020,-24.1785180867,
57355080,588.122261628,
57355140,38.0988979836,
57355200,-86.4819480775,
57355260,34.7110881034,
57355320,-26.5290128846,
57355380,30.055750301,
57355440,-12.4071922767,
57355500,56.1001835181,
57355560,-2.63715672435,
57355620,-1.85534447786,
57355680,9.25650963142,
57355740,-184.225826408,
57355800,-4.91503923704,
57355860,-300.63029762,
57355920,125.313541524,
57355980,-479.27,
57356040,-80.6782046663,
57356100,-153.237629368,
57356160,-188.264040466,
57356220,-345.673330958,
57356280,-259.478223113,
57356340,62.9511953785,
57356400,-219.589651504,
57356460,-159.481938575,
57356520,590.871055666,
57356580,-6.33559807373,
57356640,-44.4171777332,
57356700,10.4346555221,
57356760,23.6565096314,
57356820,-16.9958264078,
57356880,-63.9137890606,
57356940,-379.715576696,
57357000,-95.2131055368,
57357060,-86.9,
57357120,-216.78847914,
57357180,-66.4780781947,
57357240,-472.00471131,
57357300,-373.12218543,
57357360,70.517982879,
57357420,-111.90885203,
57357480,-127.530766542,
57357540,-147.662939073,
57357600,-80.9328557554,
57357660,-126.51440855,
57357720,-121.80440527,
57357780,-175.914753855,
57357840,-127.381070865,
57357900,-310.698560014,
57357960,621.84674936,
57358020,126.891810653,
57358080,-97.8378367571,
57358140,74.328066747,
57358200,22.166720956,
57358260,22.8085938682,
57358320,87.3921714084,
57358380,5.98270715014,
57358440,10.7469576992,
57358500,73.7246879898,
57358560,20.9622336218,
57358620,-56.6703861626,
57358680,-710.928815101,
57358740,-212.765966581,
57358800,-48.2650034546,
57358860,-162.353708012,
57358920,-101.592152498,
57358980,-158.790776579,
57359040,-112.361273866,
57359100,-415.924414706,
57359160,-280.688100718,
57359220,-157.885913989,
57359280,-188.05890709,
57359340,850.757866424,
57359400,151.176653781,
57359460,-27.5124604087,
57359520,34.0619274049,
57359580,42.0685688577,
57359640,41.1372551713,
57359700,43.2560740815,
57359760,-13.1983071025,
57359820,54.1289693534,
57359880,55.5690067901,
57359940,60.5462031618,
57360000,64.9405584685,
57360060,-8.17114796979,
57360120,-609.727580487,
57360180,-207.083759676,
57360240,-202.641470598,
57360300,32.9997097653,
57360360,-24.5550389254,
57360420,-20.9769102995,
57360480,-7.72292451199,
57360540,175.805323528,
57360600,23.5400615684,
57360660,-155.323809693,
57360720,-161.276844825,
57360780,703.780611232,
57360840,103.176752872,
57360900,-13.6558696928,
57360960,167.300944931,
57361020,104.586711058,
57361080,168.767746819,
57361140,228.266294994,
57361200,229.001070865,
57361260,225.584753855,
57361320,229.686087301,
57361380,234.794566948,
57361440,251.253149921,
57361500,127.75668551,
57361560,-617.41668551,
57361620,-101.563239783,
57361680,-163.624311897,
