date,temp,elev
2018-09-17 00:00:00,54.16999816894531,105.11299896240234
2018-09-17 00:00:00,55.30999755859375,100.08099365234376
2018-09-17 00:00:00,57.55999755859375,95.23799896240234
2018-09-17 00:00:00,59.769996643066406,90.20699310302734
2018-09-17 00:00:00,61.59999847412109,85.59199523925781
2018-09-17 00:00:00,62.88999938964844,80.00899505615234
2018-09-17 00:00:00,63.68999862670898,75.03199768066406
2018-09-17 00:00:00,64.75999450683594,70.30699920654297
2018-09-17 00:00:00,65.22999572753906,65.1659927368164
2018-09-17 00:00:00,65.87999725341797,60.16899871826172
2018-09-17 00:00:00,66.42999267578125,55.2079963684082
2018-09-17 00:00:00,66.90999603271484,50.35099792480469
2018-09-17 00:00:00,67.3699951171875,45.209999084472656
2018-09-17 00:00:00,68.15999603271484,40.1099967956543
2018-09-17 00:00:00,69.02999877929688,35.16499710083008
2018-09-17 00:00:00,71.35999298095703,30.078998565673828
2018-09-17 00:00:00,72.1199951171875,25.0679988861084
2018-09-17 00:00:00,72.55999755859375,20.270999908447266
2018-09-17 00:00:00,72.70999908447266,15.203999519348145
2018-09-17 00:00:00,72.91999816894531,10.17199993133545
2018-09-17 00:00:00,73.28999328613281,5.27899980545044
2018-09-17 00:00:00,73.65999603271484,1.4339998960494995
2018-09-17 00:00:00,73.65999603271484,0.0
2018-10-02 00:00:00,50.89999771118164,143.31698608398438
2018-10-02 00:00:00,50.96999740600586,140.072998046875
2018-10-02 00:00:00,51.12999725341797,135.30799865722656
2018-10-02 00:00:00,51.27999877929688,130.34498596191406
2018-10-02 00:00:00,51.48999786376953,125.12999725341795
2018-10-02 00:00:00,52.05999755859375,120.375
2018-10-02 00:00:00,52.90999984741211,115.29299926757812
2018-10-02 00:00:00,53.56999969482422,110.14299774169922
2018-10-02 00:00:00,54.72999954223633,105.16099548339844
2018-10-02 00:00:00,56.69999694824219,100.10199737548828
2018-10-02 00:00:00,59.619998931884766,95.0459976196289
2018-10-02 00:00:00,61.93999862670898,90.13999938964844
2018-10-02 00:00:00,62.46999740600586,85.14999389648438
2018-10-02 00:00:00,63.08999633789063,80.2959976196289
2018-10-02 00:00:00,64.2699966430664,75.43099975585938
2018-10-02 00:00:00,64.97999572753906,70.08299255371094
2018-10-02 00:00:00,65.6199951171875,65.0979995727539
2018-10-02 00:00:00,66.08999633789062,60.072998046875
2018-10-02 00:00:00,66.4699935913086,55.40599822998047
2018-10-02 00:00:00,66.75,50.07499694824219
2018-10-02 00:00:00,66.75,50.042999267578125
2018-10-02 00:00:00,67.15999603271484,45.084999084472656
2018-10-02 00:00:00,67.8499984741211,40.15299987792969
2018-10-02 00:00:00,69.27999877929688,35.02399826049805
2018-10-02 00:00:00,70.6199951171875,30.17699813842773
2018-10-02 00:00:00,71.13999938964844,25.21699905395508
2018-10-02 00:00:00,71.40999603271484,20.147998809814453
2018-10-02 00:00:00,71.53999328613281,15.101999282836914
2018-10-02 00:00:00,71.70999908447266,10.109999656677246
2018-10-02 00:00:00,71.98999786376953,5.0879998207092285
2018-10-02 00:00:00,72.14999389648438,1.1589999198913574
2018-10-02 00:00:00,72.14999389648438,0.0
2018-10-16 00:00:00,51.23999786376953,137.98699951171875
2018-10-16 00:00:00,51.3599967956543,135.20399475097656
2018-10-16 00:00:00,51.43999862670898,130.23199462890625
2018-10-16 00:00:00,51.6099967956543,125.15599822998048
2018-10-16 00:00:00,52.21999740600586,120.08999633789062
2018-10-16 00:00:00,52.65999984741211,115.0469970703125
2018-10-16 00:00:00,53.369998931884766,110.1969985961914
2018-10-16 00:00:00,55.79999923706055,105.12399291992188
2018-10-16 00:00:00,59.0,100.16799926757812
2018-10-16 00:00:00,61.17999649047852,95.05599975585938
2018-10-16 00:00:00,62.2599983215332,90.10099792480467
2018-10-16 00:00:00,63.2599983215332,85.27399444580078
2018-10-16 00:00:00,63.6099967956543,80.10299682617188
2018-10-16 00:00:00,64.29999542236328,75.2719955444336
2018-10-16 00:00:00,64.82999420166016,70.0949935913086
2018-10-16 00:00:00,65.40999603271484,65.0479965209961
2018-10-16 00:00:00,65.7699966430664,60.11299896240234
2018-10-16 00:00:00,66.55999755859375,55.08799743652344
2018-10-16 00:00:00,66.8699951171875,50.14999771118164
2018-10-16 00:00:00,67.00999450683594,45.115997314453125
2018-10-16 00:00:00,67.02999877929688,40.05799865722656
2018-10-16 00:00:00,67.02999877929688,35.24599838256836
2018-10-16 00:00:00,67.03999328613281,30.262998580932617
2018-10-16 00:00:00,67.03999328613281,25.090999603271484
2018-10-16 00:00:00,67.04999542236328,20.089998245239254
2018-10-16 00:00:00,67.03999328613281,15.094999313354492
2018-10-16 00:00:00,67.04999542236328,10.219999313354492
2018-10-16 00:00:00,67.04999542236328,5.033999919891357
